,title,description,image
278,Thunder Force,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city.",https://m.media-amazon.com/images/M/MV5BMWZkM2I2NjEtNWM0Mi00MTgwLWJlYTAtYmNkZWYzNmQ1ZTBiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg
281,Fantastic Four: Rise of the Silver Surfer,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,https://m.media-amazon.com/images/M/MV5BODA4YTc5N2QtNzQyYS00ZDUzLWI3M2UtZWI2OWVhOGZlN2MxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
283,Darkman,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.,https://m.media-amazon.com/images/M/MV5BMTc5MzUxMjk4NF5BMl5BanBnXkFtZTgwNTEzNDk4NjE@.jpg
286,Masters of the Universe,The heroic warrior He-Man battles against the evil lord Skeletor and his armies of darkness for control of Castle Grayskull.,https://m.media-amazon.com/images/M/MV5BYzRlMzQzNDEtYTg5My00NTFjLWFiYzYtMjJkMzUyYzJjMzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
287,The Legend of Zorro,"Despite trying to keep his swashbuckling to a minimum, a threat to California's pending statehood causes the adventure-loving Don Alejandro de la Vega and his wife, Elena, to take action.",https://m.media-amazon.com/images/M/MV5BZTE1MjVmYTYtOGFjZi00NGM3LTg0ZTEtNWI4MGI3NmM1MTVhXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
288,Captain Underpants: The First Epic Movie,"Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",https://m.media-amazon.com/images/M/MV5BMmQwMzdiOGMtNGZiYS00YjgyLWJlMjItYzQ3Nzc2OGIwYjQwXkEyXkFqcGdeQXVyMzQ1MTM3NjY@.jpg
290,Superman IV: The Quest for Peace,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",https://m.media-amazon.com/images/M/MV5BMmIwZWY1YTYtNDlhOS00NDRmLWI4MzItNjk2NDc1N2NhYzNlXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
292,Mortal,Fantasy adventure origin story about a young man discovering he has God-like powers based on ancient Norwegian mythology.,https://m.media-amazon.com/images/M/MV5BYWU1MTM4OTktZTU4OS00ZWNiLTk0ZTYtOGM4Y2M3NTVhOGJlXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
297,Zoom,Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private academy.,https://m.media-amazon.com/images/M/MV5BMTM0NjczMzUyM15BMl5BanBnXkFtZTcwMDEwMjQzMQ@@.jpg
298,Son of the Mask,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",https://m.media-amazon.com/images/M/MV5BMTIxNzA5NzIzOV5BMl5BanBnXkFtZTcwOTc5NzcyMQ@@.jpg
299,Batman,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@.jpg
303,Rise of the Teenage Mutant Ninja Turtles: The Movie,"When a mysterious stranger arrives from the future with a dire warning, Leo is forced to rise and lead his brothers, Raph, Donnie, and Mikey in a fight to save the world from a terrifying alien species.",https://m.media-amazon.com/images/M/MV5BZmIxYmFlNjQtYmU0NC00MWMzLTkyYTktYTBjZmE5NDRlODEyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg
304,Batman: The Long Halloween,Atrocious serial killings on holidays in Gotham City send The World's Greatest Detective into action - confronting both organized crime and a unified front of classic DC Super-Villains - while attempting to stop the mysterious murderer.,https://m.media-amazon.com/images/M/MV5BNjNmNjJhZTUtMGM2Zi00YTBiLThjOWItYmE0NjRjNzgxNzMwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
306,Batman: The Killing Joke,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",https://m.media-amazon.com/images/M/MV5BMTdjZTliODYtNWExMi00NjQ1LWIzN2MtN2Q5NTg5NTk3NzliL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
310,The Spirit,"Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.",https://m.media-amazon.com/images/M/MV5BNDcyMTc1NzgwNF5BMl5BanBnXkFtZTcwNzUyMDUwMg@@.jpg
311,Batman,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@.jpg
314,Looney Tunes: Back in Action,The Looney Tunes search for a man's missing father and the mythical Blue Monkey diamond.,https://m.media-amazon.com/images/M/MV5BMzRiOWNkOWUtNTAyYS00NTA4LThkZmYtZmM5Y2ZlMzhlNTk2XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
315,The One,"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LASD cop, can stop his crusade before he becomes ""The One"".",https://m.media-amazon.com/images/M/MV5BNzY4YmUzMDAtMDYyZS00MTBmLWEzZDAtOGY3MDE2YjJkMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
318,BloodRayne,"In the eighteenth century, a vampire escapes from the freak show, in which she once participated, and teams up with a group of vampire slayers to kill the man who raped her mother.",https://m.media-amazon.com/images/M/MV5BNWQ5YzE1OWMtNmVlZi00MWU5LWFjYmQtMWM3M2QwMzAxNmRhXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
320,The Lego Ninjago Movie,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",https://m.media-amazon.com/images/M/MV5BNDI3MDljMTQtYzBiYS00NDk2LTlhYzUtYmM0NWIyMmZkMDZkXkEyXkFqcGdeQXVyNjk5NDA3OTk@.jpg
321,Moonwalker,"Anthology movie by, and starring, Michael Jackson in his prime, combining a number of music videos from his bestselling ""Bad"" album with a fantasy tale of Michael's confrontation with a ruthless drug dealer known as Mr. Big.",https://m.media-amazon.com/images/M/MV5BNDM4ZDcxM2QtMTEyNC00OWJhLTkyMjUtYzg4MzRhMTBiNzE1XkEyXkFqcGdeQXVyMjY3MjUzNDk@.jpg
323,Teenage Mutant Ninja Turtles III,"When their closest friend April O'Neil discovers an ancient scepter with magical powers, the turtles must cow-a-bunga their way back to 17th century Japan to rescue her from the evil clutches of Lord Norinaga.",https://m.media-amazon.com/images/M/MV5BYTA1MDliMWUtYzIzZC00Yjc2LWE1MTYtNWI1YzE5NzIxMzFmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
325,Red Sonja,The fearless warrior Red Sonja sets out to avenge her family's murder and rid her kingdom from the tyrannical rule of evil Queen Gedren.,https://m.media-amazon.com/images/M/MV5BZjA2NjliYzktYzZlNS00OWMzLTg4NzctMDZjM2YxYTBmYjRkXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
329,The Shadow,"In 1930s New York City, The Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb.",https://m.media-amazon.com/images/M/MV5BYWM3Y2FiN2QtZjhlYS00MzU5LWJmNDgtNzAyOWZlNWM1MDEyXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
330,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.",https://m.media-amazon.com/images/M/MV5BYjA0NGUyMDQtY2RlNy00Y2YzLWIyODItNWE1ZTM1NTM3MWM1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
331,The Crow: Wicked Prayer,"On his way to becoming an immortal demon, a gang leader orchestrates the murder of an ex-con and his girlfriend.",https://m.media-amazon.com/images/M/MV5BMTQxODI4NDY1NV5BMl5BanBnXkFtZTcwNjE5ODkyMQ@@.jpg
333,The SpongeBob Movie: Sponge Out of Water,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.",https://m.media-amazon.com/images/M/MV5BMGEzNGRjYzYtNmRjNy00ZTI0LTgwOTYtOTViMGM0MWUwMzQ5XkEyXkFqcGdeQXVyMTM0NTUzNDIy.jpg
334,Timecop,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.",https://m.media-amazon.com/images/M/MV5BMDliZmQ3NWQtODFlNi00MTFhLWIyYjgtYzFmN2E0NmU2MWExXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
335,Captain America,"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.",https://m.media-amazon.com/images/M/MV5BMTYzOTc2NzU3N15BMl5BanBnXkFtZTcwNjY3MDE3NQ@@.jpg
337,Wonder Woman 3,Plot unknown. Third installment of the 'Wonder Woman' franchise.,https://m.media-amazon.com/images/M/MV5BNDQyNGY4NDYtYWY2OS00YTg2LWI2MjctMjI5NTAzYzYwMjlhXkEyXkFqcGdeQXVyMzA4OTI5MjE@.jpg
339,Ultraviolet,"A beautiful hæmophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hæmophages.",https://m.media-amazon.com/images/M/MV5BZWY4ZjQyOWQtYWZiNS00MTcyLWIzZTEtNDQxOWMxNTkwMmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
340,Shin Kamen Rider,A reboot of Kamen Raidâ (1971) to celebrate its 50th anniversary.,https://m.media-amazon.com/images/M/MV5BMzMxZmFjYWItNzVmOC00ZmY5LWIxN2QtZjE5YjczYTJkOTUxXkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg
342,My Super Ex-Girlfriend,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",https://m.media-amazon.com/images/M/MV5BMWI1ZTdmNDItZjY1ZS00NmJiLTk2MzEtMzdhMDkyYmJjNGVlXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
343,The Starving Games,"In this Hunger Games spoof, Kantmiss Evershot must fight for her life in the 75th annual Starving Games, where she could also win an old ham, a coupon for a foot-long sub, and a partially eaten pickle.",https://m.media-amazon.com/images/M/MV5BMTgwOTk2OTY4MV5BMl5BanBnXkFtZTgwMTU5MjE0MDE@.jpg
344,Batman: Mask of the Phantasm,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,https://m.media-amazon.com/images/M/MV5BYTRiMWM3MGItNjAxZC00M2E3LThhODgtM2QwOGNmZGU4OWZhXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
345,Hollywoodland,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).",https://m.media-amazon.com/images/M/MV5BMTc4ODQ2OTI5NF5BMl5BanBnXkFtZTcwMDIyNjYzMQ@@.jpg
351,Underdog,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,https://m.media-amazon.com/images/M/MV5BMTk5NjkyNzEwOV5BMl5BanBnXkFtZTcwODc5NDI1MQ@@.jpg
357,Flora & Ulysses,"When Flora rescues a squirrel she names Ulysses, she is amazed to discover he possesses unique superhero powers, which take them on an adventure of humorous complications that ultimately change Flora's life and her outlook forever.",https://m.media-amazon.com/images/M/MV5BOTg2ZDY1MzEtNTBkOC00MDgzLWI3ZjUtYzhlMTRlZWQxZTJhXkEyXkFqcGdeQXVyNjY1MTg4Mzc@.jpg
359,Pootie Tang,"""The Man"" is baffled by a chill hero's invincible weapon: gibberish.",https://m.media-amazon.com/images/M/MV5BNDIzYzA4NDctNWM5Yi00YzA1LThhOGUtMmFlYmVlMWE0ZTNmXkEyXkFqcGdeQXVyOTc5MDI5NjE@.jpg
360,Turbo Kid,"In a post-apocalyptic wasteland in 1997, a comic book fan adopts the persona of his favourite hero to save his enthusiastic friend and fight a tyrannical overlord.",https://m.media-amazon.com/images/M/MV5BMTY1NjkwNDQ0NF5BMl5BanBnXkFtZTgwMTkyOTE2NjE@.jpg
361,Teen Titans GO! To the Movies,A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.,https://m.media-amazon.com/images/M/MV5BOTZhMTIwZDUtYjZjZS00MmViLTg3NzEtNWE5NzI1NDUwNDJmXkEyXkFqcGdeQXVyODQxMTI4MjM@.jpg
362,Pad Man,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",https://m.media-amazon.com/images/M/MV5BODViYjQ0YTktMTM5NS00YTVkLWE5MmUtNGY1MzUwOGY0OTg2XkEyXkFqcGdeQXVyNjg5NzkxNTU@.jpg
366,Major Grom: Plague Doctor,"Supercop Grom fights crime in St. Petersburg - an uphill battle. A vigilante starts killing the powerful, who escaped justice.",https://m.media-amazon.com/images/M/MV5BMDY2Mzk1NjgtOGM2My00Yzc0LTljOWUtM2U2MWUzYTA4MzlmXkEyXkFqcGdeQXVyMjUwNjY5MzA@.jpg
367,BloodRayne: The Third Reich,Rayne joins a resistence group to fight against the Nazis during world war two.,https://m.media-amazon.com/images/M/MV5BMTM1OTEyODk4N15BMl5BanBnXkFtZTcwMDczODgzNQ@@.jpg
370,Gotham City Sirens,Following three of Gotham City's most notorious female criminals on one of their most dangerous missions yet.,https://m.media-amazon.com/images/M/MV5BYTFhMjY1NGEtM2NiMi00OTgzLTg0MmEtMDg4ZTM3MzBiMTQ3XkEyXkFqcGdeQXVyMTQ4MTE5NTE1.jpg
372,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,https://m.media-amazon.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@.jpg
