,title,description,image
41,Entergalactic,"Jabari, a charming, streetwear-clad artist on the cusp of real success. After a chance run-in with his cool new photographer neighbor, Meadow, Jabari has to figure out whether he can make space for love in his life.",https://m.media-amazon.com/images/M/MV5BNTkwZGQzYmItYWQ1Ni00Mjk4LThmZDUtYjRiOTkzZmI2MGE0XkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg
43,After,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,https://m.media-amazon.com/images/M/MV5BOGUwMjk3YzktNDI0Yy00MzFiLWFjNmEtYTA2ODVjMzNhODhjXkEyXkFqcGdeQXVyOTQ1MDI4MzY@.jpg
45,The Shape of Water,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@.jpg
46,Good Will Hunting,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
48,Lady Chatterley's Lover,An unhappily married aristocrat begins a torrid affair with the gamekeeper on her husband's country estate.,https://m.media-amazon.com/images/M/MV5BMGQwYjY1YWUtN2FjMS00MzYxLWEyNDYtYzdlZWJhZTI5M2NhXkEyXkFqcGdeQXVyMTQ4NjQyMzE@.jpg
50,The Notebook,"A poor yet passionate young man (Ryan Gosling) falls in love with a rich young woman (Rachel McAdams), giving her a sense of freedom, but they are soon separated because of their social differences.",https://m.media-amazon.com/images/M/MV5BMTk3OTM5Njg5M15BMl5BanBnXkFtZTYwMzA0ODI3.jpg
57,Next Exit,Two unhappy strangers find themselves on a road trip across the U.S. to partake in a scientist's radical experiment with the afterlife in Mali Elfman's poignant sci-fi debut.,https://m.media-amazon.com/images/M/MV5BYTlhMWNhNjktMmRlOS00OGVjLWFhYjMtYzYwYWJmZGU1YjUyXkEyXkFqcGdeQXVyMzQwMTY2Nzk@.jpg
59,Let the Right One In,"Follows a 12-year-old girl who lives a closed-in life after turning into a vampire, only able to go out at night. Her father does his best to provide her with the minimal amount of human blood she needs to stay alive.",https://m.media-amazon.com/images/M/MV5BM2M4YjdkOTItZTA2ZS00NjMxLTg1Y2EtZGQwMjZkMzgwNGE5XkEyXkFqcGdeQXVyMjYwNDA2MDE@.jpg
61,Les Misérables,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",https://m.media-amazon.com/images/M/MV5BMTQ4NDI3NDg4M15BMl5BanBnXkFtZTcwMjY5OTI1OA@@.jpg
62,Sissy,"Teen best friends Cecilia and Emma, after a decade run into each other. Cecilia is invited on Emma's bachelorette weekend where she gets stuck in a remote cabin with her high school bully with a taste for revenge.",https://m.media-amazon.com/images/M/MV5BMmJmMjBjZDktY2NiMi00OTMxLTg1MjEtMDE0ZDhmMDc2MzkzXkEyXkFqcGdeQXVyMTQ4NDI1OTM5.jpg
