,title,description,image
192,Love & Mercy,"In the 60s, Beach Boys leader Brian Wilson struggles with emerging psychosis as he attempts to craft his avant-garde pop masterpiece. In the 80s, he's a broken, confused man under the 24-hour watch of shady therapist, Dr. Eugene Landy.",https://m.media-amazon.com/images/M/MV5BMTk1MTkwMzU4Nl5BMl5BanBnXkFtZTgwNjY0MDE1NTE@.jpg
193,I'm Still Here,Documents Joaquin Phoenix's transition from the acting world to a career as an aspiring rapper.,https://m.media-amazon.com/images/M/MV5BNTM3M2Q0ZDgtZTE5Ny00MGNmLWJjNjYtY2RkOGJkY2Y3ODE3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
194,Bandslam,"A new kid in town assembles a fledgling rock band -- together, they achieve their dreams and compete against the best in the biggest event of the year, a battle of the bands.",https://m.media-amazon.com/images/M/MV5BMTg0MDI4MTIzMV5BMl5BanBnXkFtZTcwMDU5MjI2Mg@@.jpg
195,Moxie,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",https://m.media-amazon.com/images/M/MV5BNjkwYzY2OTgtYjNiZi00YmNiLTk5YTQtZTQyZjM1YzA1ZmMwXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
197,Beyond the Valley of the Dolls,"Three girls come to Hollywood to make it big, but find only sex, drugs and sleaze.",https://m.media-amazon.com/images/M/MV5BNzJlYmZhNTMtMWM2Yy00MDZiLWJlOGMtMTRkOTEzYmZlZWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
199,24 Hour Party People,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",https://m.media-amazon.com/images/M/MV5BYTcyYzMyZGUtOGExYi00ZTljLWE3NDEtMGQyYTZiNmIzMzRiXkEyXkFqcGdeQXVyNzQ5MzY0NjM@.jpg
202,Spice World,World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.,https://m.media-amazon.com/images/M/MV5BY2FiZjA1ODQtOWNjMC00ZmM4LThiNjktZmQ3YjBhMGQ2NzI2XkEyXkFqcGdeQXVyODU4NTYwMDA@.jpg
204,Purple Rain,"A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance, and his own dissatisfied band, as his star begins to rise.",https://m.media-amazon.com/images/M/MV5BYjQ4ZTgwODctY2IzYS00NWQzLWE5OTUtMTk4MWNiZmMxMjI3XkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg
209,Nick and Norah's Infinite Playlist,"High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes.",https://m.media-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@.jpg
213,House Party,"A high school student decides to host a house party while his parents are away. A remake of the 1990 comedy, ' House Party'.",https://m.media-amazon.com/images/M/MV5BZDgyYjYwNjAtOWY4MS00YzBkLWFlNTktNDk5ZmQwZGI2OWQwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
214,Kinky Boots,"A drag queen comes to the rescue of a man who, after inheriting his father's shoe factory, needs to diversify his product if he wants to keep the business afloat.",https://m.media-amazon.com/images/M/MV5BMTY5OTg0NDEyNV5BMl5BanBnXkFtZTcwNDQwOTMzMQ@@.jpg
215,Press Play,"A young woman has a chance to save the love of her life, when she discovers that the mix-tape they made together can transport her back in time.",https://m.media-amazon.com/images/M/MV5BODRkYjE2YjItMjRlMi00NWViLThjZTMtNzRkMGZhYTc3ZmE4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
216,Pump Up the Volume,Mark runs a pirate radio station and causes an uproar when he speaks his mind and enthralls fellow teens.,https://m.media-amazon.com/images/M/MV5BNzY2OTkzNzUyNl5BMl5BanBnXkFtZTgwNTY1NTk4NjE@.jpg
217,Her Smell,A self-destructive punk rocker struggles with sobriety while trying to recapture the creative inspiration that led her band to success.,https://m.media-amazon.com/images/M/MV5BMTk2Mzg4NzI3NF5BMl5BanBnXkFtZTgwMzE5NDk1NzM@.jpg
218,Meet the Feebles,Multiple animals and insects experience the sleazier side of show business while working on a variety show.,https://m.media-amazon.com/images/M/MV5BNmY5MWJmNmUtNTVjNC00MWZhLTk0MjYtZjAwOTVjMTkyMDI5XkEyXkFqcGdeQXVyMTA5ODk3NA@@.jpg
221,The Runaways,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,https://m.media-amazon.com/images/M/MV5BMTI3Nzc2ODI4NV5BMl5BanBnXkFtZTcwMzkxNDMyMw@@.jpg
222,Captain Corelli's Mandolin,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",https://m.media-amazon.com/images/M/MV5BNzc0MmRmZDAtZWRjYi00ODM3LTllZDEtNjljMjNiMzgxZDcyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@.jpg
223,The Thing Called Love,A group of newcomers to the country music business seek love and stardom.,https://m.media-amazon.com/images/M/MV5BNGI2MmE2NzYtNDhiYy00Mzg2LWI0ZTMtNTRlYmQ3OWRjMzRmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
224,Rude Boy,A young British punk and roadie for The Clash navigates life in socially torn 1970s England.,https://m.media-amazon.com/images/M/MV5BMTY0MTMzNjYzMl5BMl5BanBnXkFtZTcwNDc2MTYyMQ@@.jpg
227,Stomp the Yard,"When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?",https://m.media-amazon.com/images/M/MV5BMTU5NDA4NDE2Ml5BMl5BanBnXkFtZTcwNDMxMDIzMw@@.jpg
228,I Am Woman,A young girl on the threshold of her teen years finds her life turning upside down when she is accompanied by an unlikely friend.,https://m.media-amazon.com/images/M/MV5BYWM2ZDliNjItZTcxOC00NTY2LWE1ODctNzRhNGM3YWIyYjBiXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg
229,Babyteeth,"Milla, a seriously ill teenager, falls in love with a drug dealer, Moses, her parents' worst nightmare.",https://m.media-amazon.com/images/M/MV5BMGRhMzRkYzEtMDBjNy00YjkxLWJjNzctNzEwNGNhZDUyZWI0XkEyXkFqcGdeQXVyMTE1MzI2NzIz.jpg
230,The Cotton Club,"Meet the jazz musicians, dancers, owner, and guests (like gangster Dutch Schultz) of The Cotton Club in 1928-1930s Harlem.",https://m.media-amazon.com/images/M/MV5BMWU2NGMxNTctNDc4MC00ZTdkLTlhYjItMTRjMmMxZDBjZTMwXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg
231,The Festival,"After Nick's girlfriend dumps him, his best mate Shane has the perfect antidote to his break-up blues: three days at an epic music festival.",https://m.media-amazon.com/images/M/MV5BZjA2NmFkZTUtZDcyYS00MmNlLWIxNGEtNjYyN2RmNjBhM2QzXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
232,The High Note,A superstar singer and her overworked personal assistant are presented with a choice that could alter the course of their respective careers.,https://m.media-amazon.com/images/M/MV5BNmJjNGM0MWYtOTIwOS00NTEzLThhMWUtMzI4YzBjOGM0YmRlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
238,On the Come Up,"Story centers on 16-year-old Bri, who wants to be one of the greatest rappers of all time. Facing controversies and with an eviction notice staring down her family, Bri doesn't just want to make it, she has to make it.",https://m.media-amazon.com/images/M/MV5BNGYyYWQzMTYtYjg4OC00MDNlLTg5NDMtMTVjYzI3YmQ3Mjg5XkEyXkFqcGdeQXVyMjkwOTAyMDU@.jpg
241,Bratz,"During their first year of high school, four best girlfriends face off against the domineering student body President, who wants to split them up into different social cliques.",https://m.media-amazon.com/images/M/MV5BMTUxNDIwNjQ3OV5BMl5BanBnXkFtZTcwMjMzNjM1MQ@@.jpg
242,The Fabulous Baker Boys,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",https://m.media-amazon.com/images/M/MV5BMWE1ZTZiZGEtYmYwNS00NWI0LTk0YzYtYmJjMjBkZTc2NjRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
244,Gully Boy,A coming-of-age story based on the lives of street rappers in Mumbai.,https://m.media-amazon.com/images/M/MV5BZDkzMTQ1YTMtMWY4Ny00MzExLTkzYzEtNzZhOTczNzU2NTU1XkEyXkFqcGdeQXVyODY3NjMyMDU@.jpg
246,High Strung Free Dance,A young choreographer casts a contemporary dancer and an innovative pianist in New York's most anticipated new Broadway show.,https://m.media-amazon.com/images/M/MV5BYjk5MzVjOGMtOTNiOC00MGIwLTg0NTctZTlkODMwODlmNjAyXkEyXkFqcGdeQXVyMTg0MTI3Mg@@.jpg
248,Deathgasm,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,https://m.media-amazon.com/images/M/MV5BODAwNDVkNzUtZjQ3ZC00ZWJiLThmM2UtNjIxNjcwNjYxNWM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
249,Vox Lux,An unusual set of circumstances brings unexpected success to a pop star.,https://m.media-amazon.com/images/M/MV5BOTU2YjVhNjMtMGQ4ZC00ZmUyLWJlZjAtNTgyZjhjZmQwNWUwXkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg
250,A Cowgirl's Song,"An aspiring teen singer goes to live with her grandmother, once a country music legend, but has fallen on hard times after the death of her husband five years earlier.",https://m.media-amazon.com/images/M/MV5BMTMyMGU1YTEtMmU2MS00NmMwLWE2OTMtNjIwYjgyOGRkNzBjXkEyXkFqcGdeQXVyMTgwMzgyMzE@.jpg
251,Step Up All In,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",https://m.media-amazon.com/images/M/MV5BMTUzMjUyODA1Nl5BMl5BanBnXkFtZTgwMjIwNTQ5MTE@.jpg
252,Inside Daisy Clover,A tomboy turned movie star deals with the cruelty of Hollywood.,https://m.media-amazon.com/images/M/MV5BOWIwZjZkMDEtMzAyMC00NGI1LTk4ZGMtNTc2MWU5ZjcyMzA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
256,Pure Country,"Dusty gets tired of all the smoke and light effects, wonders what happened to doing it the way that made him famous and happy. Takes a walk to find what seems to be missing and finds himself and his music again!",https://m.media-amazon.com/images/M/MV5BZGZjNTM3YTUtNzg3MS00NTc4LThkN2ItMzEzOTNhZDljYTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
259,Victor/Victoria,"A struggling female soprano finds work playing a male female impersonator, but it complicates her personal life.",https://m.media-amazon.com/images/M/MV5BYWQyZjNjMTYtYjkzMS00YTg1LWIxNDYtZTg3ZWI5MmFlYzhhXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
263,Holiday Inn,"At an inn which is open only on holidays, a crooner and a hoofer vie for the affections of a beautiful up-and-coming performer.",https://m.media-amazon.com/images/M/MV5BMTUyODU0OTUwMF5BMl5BanBnXkFtZTgwMTE4NTQzMjE@.jpg
264,A Chorus Line,Hopefuls try out before a demanding director for a part in a new musical.,https://m.media-amazon.com/images/M/MV5BMTYzOTIwOTA1NF5BMl5BanBnXkFtZTcwMDg4NzQzNA@@.jpg
267,I Saw the Light,"The story of the country-western singer Hank Williams, who in his brief life created one of the greatest bodies of work in American music. The film chronicles his rise to fame and its tragic effect on his health and personal life.",https://m.media-amazon.com/images/M/MV5BMTU4NzQ1NjU2Ml5BMl5BanBnXkFtZTgwMzAwNjQ0NzE@.jpg
268,We Summon the Darkness,"Three best friends embark on a road trip to a heavy-metal show, where they bond with three aspiring musicians and head off to one of the girls' country home for an after-party.",https://m.media-amazon.com/images/M/MV5BODQ4NDhmNTctZmMwMi00ZjI0LTlkNjEtMTRjOTA1N2JkODM1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@.jpg
269,Swing Kids,A group of teens adores forbidden music in Nazi Germany just before the outbreak of World War II.,https://m.media-amazon.com/images/M/MV5BNmM2YTg5MjctZmJjNy00YWVjLTgyMjMtOWYxYzZlYjNiMDk3XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
273,Gloria Bell,A free-spirited woman in her 50s seeks out love at L.A. dance clubs.,https://m.media-amazon.com/images/M/MV5BMTc5Nzc1OTk3OV5BMl5BanBnXkFtZTgwNDM1NTQ3NjM@.jpg
274,Jem and the Holograms,"As a small-town girl catapults from underground video sensation to global superstar, she and her three sisters begin a journey of discovering that some talents are too special to keep hidden.",https://m.media-amazon.com/images/M/MV5BMjIxMDI1MTI2M15BMl5BanBnXkFtZTgwODYzODc2NTE@.jpg
280,Truly Madly Deeply,A woman dealing with inconsolable grief over the death of her partner gets another chance when he returns to earth as a ghost.,https://m.media-amazon.com/images/M/MV5BNTg5ZmU4MmItNzU0MS00NGU2LWE3YjYtY2FjZDZiMTc4ZjBlXkEyXkFqcGdeQXVyMTk3NDAwMzI@.jpg
282,Rock 'n' Roll High School,"Ramones fanatic and delinquent Riff Randell battles it out with the strict new principal of Vince Lombardi High School, Miss Togar, with help from the Ramones.",https://m.media-amazon.com/images/M/MV5BYTk4NTBlODMtOWRjZi00MjAyLWE0YmQtNGU5Yjk3NzgyNmM2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
284,Hounddog,"A drama set in the American South, where a precocious, troubled girl finds a safe haven in the music and movement of Elvis Presley.",https://m.media-amazon.com/images/M/MV5BNzUxZjc0MjEtNjgyNS00ZmNmLWExNzgtYTYyMTFmOGU3ZTFlXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg
285,Roll Bounce,"In the summer of 1978, a teenager and his group of friends face new challenges when their neighborhood roller-skating rink closes, forcing them to visit a different rink.",https://m.media-amazon.com/images/M/MV5BMTI2NTA4NjIwNl5BMl5BanBnXkFtZTYwNDQ3MzI3.jpg
286,Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and opens the door to the spirit world forcing them to choose who to trust: the dead or the living.::Official Synopsis 2",https://m.media-amazon.com/images/M/MV5BYmRlNDBjNGMtZDMzNy00YzE4LTlhNzYtYTI2YjU2NzVmZDQzXkEyXkFqcGdeQXVyMTY1MTcxMzc@.jpg
287,Ricki and the Flash,"A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family.",https://m.media-amazon.com/images/M/MV5BMTY1NzIxNzkzM15BMl5BanBnXkFtZTgwMzAzNjIzNjE@.jpg
288,The Rose,The tragic life of a self-destructive female rock star who struggles to deal with the constant pressures of her career and the demands of her ruthless business manager.,https://m.media-amazon.com/images/M/MV5BZjYwM2RjYzYtYjEyZS00N2QzLThlMDQtZjg0MzMyMjExNjBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
290,Immortal Beloved,"The life and death of the legendary Ludwig van Beethoven. Besides all the work he is known for, the composer once wrote a famous love letter to a nameless beloved, and the movie tries to find out who this beloved was--not easy, as Beethoven has had many women in his life.::Smoothhoney1265",https://m.media-amazon.com/images/M/MV5BOTgyZTYzZGItYzIzMi00YTBkLTk0ZTktOTg2ZTM3NDcwYjAxXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
292,White Nights,"A Russian American ballet dancer's airplane is forced to land in USSR, where he's ""repatriated"". He stays with an American man married to a Russian. Will the American help him flee USSR?",https://m.media-amazon.com/images/M/MV5BYjMxMWI5NzgtYzY5OC00MGJhLTg2YTctMWFhYTE4NmUyZWVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
294,Kevin & Perry Go Large,"Two inseparable, hormonal, English BFF teen boys, avoided by all others, head to Ibiza with Kevin's parents. Will they lose their virginity there?",https://m.media-amazon.com/images/M/MV5BZDNhZDNhNmEtNjY3Mi00MmJmLWFhMDktY2EyMzI3NjJhMjMxXkEyXkFqcGdeQXVyODY0NzcxNw@@.jpg
295,Get on Up,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,https://m.media-amazon.com/images/M/MV5BMTY1NjAyMTUzMl5BMl5BanBnXkFtZTgwMTM4NzQ4MTE@.jpg
296,Brad's Status,A father takes his son to tour colleges on the East Coast and meets up with an old friend who makes him feel inferior about his life's choices.,https://m.media-amazon.com/images/M/MV5BNDliZTUwZTktYmJlNC00MGE1LWEwODktNWZiNTRkMGFiNTg1XkEyXkFqcGdeQXVyNjU5NzU3MjE@.jpg
299,Rockstar,"Janardhan Jakhar chases his dreams of becoming a big Rock star, during which he falls in love with Heer.",https://m.media-amazon.com/images/M/MV5BOTc3NzAxMjg4M15BMl5BanBnXkFtZTcwMDc2ODQwNw@@.jpg
300,The Buddy Holly Story,"The story of the life and career of the early rock and roll singer, from his meteoric rise to stardom, to his marriage and untimely death.",https://m.media-amazon.com/images/M/MV5BZDUxNzY2N2MtZTg5OC00YjIzLWJiMGYtMzBjNGI4ZDQ3NDdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
301,Butterflies Are Free,A blind man moves into his own apartment against the wishes of his overprotective mother and befriends the freethinking young woman next door.,https://m.media-amazon.com/images/M/MV5BMzNlZjcwZjgtYzRiMS00YjFmLWFmMTItZjQwN2I1Nzk1NGJhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
303,Cadillac Records,Chronicles the rise of Chess Records and its recording artists.,https://m.media-amazon.com/images/M/MV5BMTIzMzA5MTgzN15BMl5BanBnXkFtZTcwNzUxMzIwMg@@.jpg
307,Rhinestone,A country music star must turn an obnoxious New York cabbie into a singer in order to win a bet.,https://m.media-amazon.com/images/M/MV5BMzM5MWMzYWEtY2E2YS00YjZiLTllODktYWZlOTY4OWVkOWI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
308,Beavis and Butt-Head Do America,"Our intrepid adolescent heroes wake up to find their beloved television stolen, and embark on an epic journey across America to recover it, and, who knows, maybe even score.",https://m.media-amazon.com/images/M/MV5BNWY3NmNlYzYtNzY5Yy00Y2Q1LWE1NWEtYzQ2NDM4YTMyYjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
309,American Satan,"A young rock band, half of its members from England and half from the U.S., drops out of college and moves to the Sunset Strip to chase their dreams.",https://m.media-amazon.com/images/M/MV5BNjBjYWYxOTMtZTNhYS00OTc5LWJkYzgtNzZlMDNjNWU5NGVlXkEyXkFqcGdeQXVyMjMzMjEyMDA@.jpg
310,You Got Served,"In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers.",https://m.media-amazon.com/images/M/MV5BZjkzZWZjZmMtMjliYi00Zjg5LTkzZGYtYzZkOGNhNzc5MzQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
312,Cool as Ice,A rapper gets stuck in a small town and falls for a local girl whose family is in witness protection.,https://m.media-amazon.com/images/M/MV5BNzU4Mzg3MjYtNmNiNS00Y2Q5LWFlMTYtMWUzOTVmMjhmZmM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
319,Trouble,"A pampered dog named Trouble must learn to live in the real world, while trying to escape from his former owner's greedy children.",https://m.media-amazon.com/images/M/MV5BYzk5NTEyZTUtNWM0ZC00ZWMzLTk2ZTMtMDRhMWJiNzJkYmJiXkEyXkFqcGdeQXVyNzQ3MTA4MDk@.jpg
320,Secret Superstar,A talented teenage singer-songwriter living amid domestic abuse becomes a YouTube sensation after a video in which she hides her identity goes viral.,https://m.media-amazon.com/images/M/MV5BM2IzMGIxMDQtNzE3OS00MGZjLTljNzgtMGE2MjAyZThmNjNhXkEyXkFqcGdeQXVyMTExNDQ2MTI@.jpg
321,Autumn Sonata,"A devoted wife is visited by her mother, a successful concert pianist who had little time for her when she was young.",https://m.media-amazon.com/images/M/MV5BNzc0MTAwMzctMTM0MS00ZDA1LTkxOTItNTMyZjliYTc1NGM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
322,Country Strong,"A rising country-music songwriter works with a fallen star to work their way to fame, causing romantic complications along the way.",https://m.media-amazon.com/images/M/MV5BMGY5MWJhM2UtZmNiMi00MTgyLThhYjMtYTE4ZDU1NThhOWZhXkEyXkFqcGdeQXVyNzYxNjU1ODQ@.jpg
323,The Jazz Singer,The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of becoming a jazz singer.,https://m.media-amazon.com/images/M/MV5BOTUxNTk0MjEtZjQ5Yi00ODBhLTlkY2YtMDJhOWZmNDM1YWJkXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
325,Cléo from 5 to 7,"Cleo, a singer and hypochondriac, becomes increasingly worried that she might have cancer while awaiting test results from her doctor.",https://m.media-amazon.com/images/M/MV5BYTA1Y2QwOWEtOTcwZC00NzJmLWI1ZGUtZTIyNzQ2YjA0ZjE2XkEyXkFqcGdeQXVyODc0OTEyNDU@.jpg
330,Qala,"Set in late 1930s and 40s, 'Qala' is the story of a young, eponymous playback singer. It is about her tragic past and the ways in which it catches up with her, causing her to unravel at the peak of her hard-won success.",https://m.media-amazon.com/images/M/MV5BYWI2MjVjYzEtMDQ4MS00MjUzLWJlZTItMmRhNTFmYTY3N2QzXkEyXkFqcGdeQXVyNjY1MTg4Mzc@.jpg
335,Super Fly,The daily routine of cocaine dealer Priest who wants to score one more super deal and retire.,https://m.media-amazon.com/images/M/MV5BZDE3NTYzNjMtNTgzZC00MzM2LWE3NDYtN2VjMzg2NTIzZjAxXkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg
336,The Man Who Cried,A young refugee traveling from Russia to America in search of her lost father falls for a gypsy horseman.,https://m.media-amazon.com/images/M/MV5BMGNlMTljNzQtMTIyZS00MDcwLTk2ZjgtNGRlN2M4OGE5NjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
339,Suck,A comedy centered on a rock 'n' roll band that will do anything to become famous.,https://m.media-amazon.com/images/M/MV5BMTg5OTM2NTE2M15BMl5BanBnXkFtZTcwODA0MzQ4Mw@@.jpg
341,Get Duked!,"An anarchic, hip-hop inspired comedy that follows four city boys on a wilderness trek as they try to escape a mysterious huntsman.",https://m.media-amazon.com/images/M/MV5BZWZiNmM4NWItM2JmZS00ZmI1LWE4NjAtZmY1M2MxZTBjNzY0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
342,Satisfaction,"Set in a high-class brothel, this new series creates a hyper-reality in which the viewer is privy to the private lives and emotions of five beautiful young women.",https://m.media-amazon.com/images/M/MV5BOTQzZGJhMDktNjFiZS00M2IyLTlhZGQtYTRmZjgzYmY0Y2Y1XkEyXkFqcGdeQXVyNTM4OTY2MDU@.jpg
343,Quartet,"At a home for retired musicians, the annual concert to celebrate Composer Giuseppe Verdi's birthday is disrupted by the arrival of Jean (Dame Maggie Smith), an eternal diva and the former wife of one of the residents.",https://m.media-amazon.com/images/M/MV5BMTc2MTI0MzI5Ml5BMl5BanBnXkFtZTcwNzkzNjQ4OA@@.jpg
344,Diva,A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,https://m.media-amazon.com/images/M/MV5BMjM1ZmI4NmUtMDJmMC00N2NkLTg1NGYtMDUyZDZlMmExNGNiXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg
345,Ema,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.",https://m.media-amazon.com/images/M/MV5BOGRiODEzM2QtOTUyYi00MWRlLTg4MzMtZGI0YmUzNWUyMjQ0XkEyXkFqcGdeQXVyMDA4NzMyOA@@.jpg
347,Beat Street,"An aspiring DJ, from the South Bronx, and his best friend, a promoter, try to get into show business by exposing people to hip-hop music and culture.",https://m.media-amazon.com/images/M/MV5BMTM4NTg2NDA3N15BMl5BanBnXkFtZTcwODM0NjgyNA@@.jpg
348,A Monster in Paris,"A 3D-animated movie set in Paris in the year 1910 and centered on a monster who lives in a garden and his love for a beautiful, young singer.",https://m.media-amazon.com/images/M/MV5BMWY2MzUyMmYtYWVjMS00NDc0LThjNjctZGM3YjFiNmFmYzM1XkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg
349,Still Crazy,"Fame, fortune and fornication drove the British rock band in the '70s until a divine end. 20 years later, Strange Fruit reunites and goes on a tour with ups and downs on the continent.",https://m.media-amazon.com/images/M/MV5BODgyOTY3MTQtNDk5Ni00ZWYwLWFiNzgtYzJkNWIxZWExMWRkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
350,Double Dutchess: Seeing Double,"All of the high-wire action, tearful drama, sexy romance, and dark humor that defines the Double Dutchess.",https://m.media-amazon.com/images/M/MV5BMGI3NjNiOTEtYzBmMS00Y2FjLTg5ZjEtYTJiNjJkYmIxMzYyXkEyXkFqcGdeQXVyMTIzMzU0Mjgx.jpg
351,The Color of Pomegranates,"A surreal biopic of Armenian poet Sayat Nova, told via non-narrative amalgamations of images, hailed as revolutionary by Mikhail Vartanov.",https://m.media-amazon.com/images/M/MV5BMTY2MzEzZjQtYjk2Ni00OTljLTk3MTMtYTgwMDMzZjFiNjE3XkEyXkFqcGdeQXVyMTI5Mjg2Ng@@.jpg
354,The Red Violin,"A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner.",https://m.media-amazon.com/images/M/MV5BYmZiMGI1ZWQtM2ZiOS00YWQ0LWEwYzMtODhhYTMwMzM5MjU4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
356,Mrs. Henderson Presents,"Laura Henderson (Dame Judi Dench) buys an old London theater and opens it up as the Windmill, a performance hall which goes down in history for, amongst other things, its all-nude revues.",https://m.media-amazon.com/images/M/MV5BZDNlZjFlZWItMGRkNy00ZGE0LTk2OGEtNjdmOTM5NDIzMzNmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
358,Rock Dog,"When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home to fulfill his dream of becoming a musician, setting into motion a series of completely unexpected events.",https://m.media-amazon.com/images/M/MV5BMjA5MTAwMzM3OF5BMl5BanBnXkFtZTgwNTk4NjYyMTI@.jpg
359,The Phantom of the Opera,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,https://m.media-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@.jpg
361,Ishtar,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the C.I.A., the Emir of Ishtar, and the rebels trying to overthrow his regime.",https://m.media-amazon.com/images/M/MV5BZjZmMzc0NmEtZTEwZi00ZWQyLWEwZjItNWJjMDZlODAxNjIwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
362,Sweet and Lowdown,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",https://m.media-amazon.com/images/M/MV5BOGI1YWNiOTAtNmJiMi00NDE4LTk5NTctNjQzYzk1ZjlhZmRkXkEyXkFqcGdeQXVyNjk1Njg5NTA@.jpg
363,Black Roses,Demons hypnotize the general public by posing as a rock and roll band.,https://m.media-amazon.com/images/M/MV5BMDJiMjQ2ZjktYmYyOS00Mjc0LTg0OWMtNjgwZjBmYzgzZmM3XkEyXkFqcGdeQXVyMTQ2MjQyNDc@.jpg
364,Tapeheads,A couple of creative losers accidently become big shots in the video music industry.,https://m.media-amazon.com/images/M/MV5BMWNmZGIyODAtMzM3YS00NjA1LTk4YTctODE1YTBjZDZhNDI2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
