,title,description,image
58,Beetlejuice,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",https://m.media-amazon.com/images/M/MV5BZDdmNjBlYTctNWU0MC00ODQxLWEzNDQtZGY1NmRhYjNmNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
63,Retour à Glennascaul,"Orson Welles, on break from filming Othello, relates a tale he heard one spooky Irish midnight not so long ago when, driving through the countryside, he picked up a man with car trouble who told of a strange encounter with two hitchhikers.",https://m.media-amazon.com/images/M/MV5BZTBmNzA5MzEtYjdiNy00MTNjLWJlMGQtYWVlYjI0YWFhMTNmXkEyXkFqcGdeQXVyMTYzMTY1MjQ@.jpg
65,A Charlie Brown Thanksgiving,"Peppermint Patty invites herself and her friends over to Charlie Brown's for Thanksgiving, and with Linus, Snoopy, and Woodstock, he attempts to throw together a Thanksgiving dinner.",https://m.media-amazon.com/images/M/MV5BYjMwYzE1Y2EtYzNiMC00ZTcwLWJkMjItMDk1MTY2MGFkZWY2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg
66,Dexter's Laboratory,The misadventures of a boy genius and his annoying sister.,https://m.media-amazon.com/images/M/MV5BYjIzMzU4NWEtMzcwNy00N2E4LWExZmEtZDM1YTk0YzlkMDhmXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg
68,How to Train Your Dragon: Homecoming,Hiccup and Toothless reunite to remind both their kinds of the inseparable bond between vikings and dragons.,https://m.media-amazon.com/images/M/MV5BMTlkZjM1MDctZTZlOC00NDQwLTg3ZGEtNTJhMWQ2YWIxNGViXkEyXkFqcGdeQXVyMjQ5MjYwNDE@.jpg
74,Dhar Mann,Dhar Mann presents you with small budget short films portraying the problems within modern society.,https://m.media-amazon.com/images/M/MV5BMGNjNzI2MTctZTEwNi00ODhlLThjMmUtNDFmMzM4N2NkNDkzXkEyXkFqcGdeQXVyMTA5NDE3MDQw.jpg
78,Guinea Pig 2: Flower of Flesh and Blood,"Late at night, a woman is kidnapped by an unknown assailant and taken back to his blood-spattered dungeon, where he turns her into a ""flower of blood and flesh"" through a series of dismemberment and evisceration.",https://m.media-amazon.com/images/M/MV5BMGJlZmQ2NGYtOTEyNi00NDQ0LTgwNWMtOTMyNmJkYjliMWYyXkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg
79,Pleasure,"Bella Cherry arrives in Los Angeles with dreams of becoming an adult film star, but she soon learns that fame won't come easy as she harnesses her ambition and cunning to rise to the top of this mesmerizing and singular world.",https://m.media-amazon.com/images/M/MV5BNmU3ZTJjMTEtYzc2Ny00YjVhLTkyYmQtZTFhYWY0N2MxMzkxXkEyXkFqcGdeQXVyMTM1MTE1NDMx.jpg
80,Prada Paradoxe,"Never The Same, Always Myself",https://m.media-amazon.com/images/M/MV5BNGY2NmM5ZDEtMmZhZS00YjE0LTg5MDMtYzg2ZGQyOTZlMmE0XkEyXkFqcGdeQXVyMTMzMjExODYw.jpg
81,The Whale,A reclusive English teacher attempts to reconnect with his estranged teenage daughter.,https://m.media-amazon.com/images/M/MV5BZGQ3OWFlNWUtNTk4Mi00MjhlLWI0MzQtYWU2NzJlMWZkMTYxXkEyXkFqcGdeQXVyMTQzNTA5MzYz.jpg
83,Don't Worry Darling,A 1950s housewife living with her husband in a utopian experimental community begins to worry that his glamorous company could be hiding disturbing secrets.,https://m.media-amazon.com/images/M/MV5BMzFkMWUzM2ItZWFjMi00NDY0LTk2MDMtZDhkMDE2MjRlYmZlXkEyXkFqcGdeQXVyNTAzNzgwNTg@.jpg
85,Tourism Australia: Dundee - The Son of a Legend Returns Home,"Brian Dundee tries to locate his father, Crocodile Dundee, in the Australian Outback.",https://m.media-amazon.com/images/M/MV5BODQ3YjA5YzctNmE4Ny00MjU0LWFkZGItODEwN2Q2NjkxYzZiXkEyXkFqcGdeQXVyNjQ2NjQ0MzU@.jpg
86,Kung Fury,"In 1985, Kung Fury, the toughest martial artist cop in Miami, goes back in time to kill the worst criminal of all time - Kung Führer, a.k.a. Adolf Hitler.",https://m.media-amazon.com/images/M/MV5BMjQwMjU2ODU5NF5BMl5BanBnXkFtZTgwNTU1NjM4NTE@.jpg
87,Judy Justice,"Judge Judy Sheindlin presides over a new array of cases, litigants and judgments.",https://m.media-amazon.com/images/M/MV5BMWFlN2NiM2MtNDVjMS00ZWUxLTgwY2YtYWMyZTc3ZjAxODI0XkEyXkFqcGdeQXVyMzQ0NTk5NzU@.jpg
88,Better Call Saul presents: Slippin' Jimmy,"Before Saul Goodman, criminal lawyer, or Jimmy McGill, a lawyer you can trust, there was Slippin' Jimmy. He's a sly young slickster trying to make it through Catholic school without landing himself and his best pal Marco in detention again",https://m.media-amazon.com/images/M/MV5BNWI4ZDUzMzctYjQxNi00ODExLTgzNmEtYmJhNTNlZGU2ODkwXkEyXkFqcGdeQXVyMTA0Njc0NDUx.jpg
92,Bleat,"Silent short film, set on the Greek Cycladic island of Tenos. A woman in black is mourning inside a simple house. Reality blends with dreamy imagination, and tradition with insidious desires.",https://m.media-amazon.com/images/M/MV5BNjFhMjdjNDAtMjRjNC00OWMwLWE1ZTMtYzk2MWRjZGQyMTYwXkEyXkFqcGdeQXVyNzg5OTk2OA@@.jpg
93,A Trip to the Moon,A group of astronomers go on an expedition to the Moon.,https://m.media-amazon.com/images/M/MV5BMzcyYzhlMzctYjg1NS00ODJlLTkxOTUtYmQ4YjgxMWY5MGFlXkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg
96,Monster,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",https://m.media-amazon.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@.jpg
97,The Walking Dead: Webisodes,"Follow the path of the red-handled weapon used by Rick Grimes to kill Terminus leader Gareth; from its innocent beginnings on a hardware store shelf at the start of the apocalypse into the hands of various survivors, familiar and new.",https://m.media-amazon.com/images/M/MV5BNDIzOGE4NzYtNDJlNi00YjRlLWE0MDMtMjUzNDQ0NjM5ODZlXkEyXkFqcGdeQXVyMjQ1NTU3Nzg@.jpg
99,Cyberchase,"Three kids, Jackie, Matt, Inez, and their bird friend Digit, must save cyberspace from the evil Hacker with the use of strategy and math skills.",https://m.media-amazon.com/images/M/MV5BZTYyNmRkYTAtNWM3MS00MmQyLWJlNTAtZmVjYjJjZWQ2ZmZmXkEyXkFqcGdeQXVyODg3NDc1OTE@.jpg
100,Rick and Morty: C-132,Live action Rick and Morty,https://m.media-amazon.com/images/M/MV5BZDkxMTRmNDAtMzdlNy00N2M5LThmYWItYWY0NWFlMWU4MTBiXkEyXkFqcGdeQXVyMzAzMTU0NA@@.jpg
103,"Why the Hell are You Here, Teacher!?",A comedy about female teachers who can't help developing romantic interests in their male students.,https://m.media-amazon.com/images/M/MV5BYmJjYjJhOWMtYmU4OS00YjcwLWI1ODctMGQ4MWNiOTE0NGZhXkEyXkFqcGdeQXVyMzgxODM4NjM@.jpg
106,Stucco,"In Stucco (U.S.), an agoraphobic woman finds a suspicious hollow wall in her house.",https://m.media-amazon.com/images/M/MV5BMTE2MWE3ZmQtZGYxNi00NDE2LWI2MjYtMGI1MjYxMDExNTA5XkEyXkFqcGdeQXVyMDUxNjM5Mw@@.jpg
107,The David S. Pumpkins Halloween Special,"Set in a small suburban town on All Hallows' Eve and centers on Pumpkins and his dancing skeleton sidekicks, who show a young boy and his sister the true meaning of Halloween.",https://m.media-amazon.com/images/M/MV5BZWEzNzc1ZTItN2VkNy00YmQ1LWJlZTgtYTljMzJhM2JkMmFjXkEyXkFqcGdeQXVyMTAzNDMwMDY@.jpg
108,Curve,A soon-to-be bride on her way to a wedding rehearsal is having second thoughts and decides to take a detour. Car breaks down and a hitchiker offers help. Could it be fate?,https://m.media-amazon.com/images/M/MV5BNDVkMTk1ZjktYzdiNi00YjcwLWEzNGMtY2NhYjA3MTk3NzJkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
109,Salad Days,Salad days are over for three best mates who plan to rob a post office.,https://m.media-amazon.com/images/M/MV5BOTc2ZmJlODQtMmU2Mi00YTc1LThiYjEtYTUzZmYzZjYwMDk5XkEyXkFqcGdeQXVyMjk4ODExMTM@.jpg
112,Mortal Kombat: Legacy,"The first season of Mortal Kombat: Legacy is a prequel to the original game, explaining the background stories of several characters from the series and demonstrating their reasons for participating in the upcoming tenth Mortal Kombat tournament on which the first game was based. The episodes are non-linear with minimal continuity and each devoted to the story of a specific character or characters. The second season covers the tournament itself.::jimmy singh",https://m.media-amazon.com/images/M/MV5BMjgzYzI5NWItNDA2ZC00MmJmLWE0NDctOTM1ZDE4NGMzZjM1XkEyXkFqcGdeQXVyMjMwNDgzNjc@.jpg
113,John Wick: Don't F*#% with John Wick,Keanu Reeves talks with the director and an interviewer about John Wick.,https://m.media-amazon.com/images/M/MV5BMjQ2YzgxNDUtMmM1NS00MzI1LWI1NjYtZjUyYjBhZjQ5MDdmXkEyXkFqcGdeQXVyODA1NjQ0OTY@.jpg
114,Mickey Mouse Funhouse,"Follows Funny, an enchanted talking playhouse who leads Mickey Mouse and his pals on imaginative adventures.",https://m.media-amazon.com/images/M/MV5BNzg0ZTU4OGMtYjdjOS00M2NiLWE3ZGEtZWY0ZDE1MGVmOWQzXkEyXkFqcGdeQXVyMTE1NzQ0OTgw.jpg
116,Lego Star Wars Terrifying Tales,"Dean, Poe and BB-8 must face their fears, stop an ancient evil from rising, and escape to make it back to their friends.",https://m.media-amazon.com/images/M/MV5BMjg3ZjY1MGMtY2I0OC00NDFhLTljNTMtYmRkMmY1ZWY2ZjIwXkEyXkFqcGdeQXVyMTEyMjM2NDc2.jpg
117,Family Feud,"Hosted by Steve Harvey, two families battle it out by answering survey questions for a chance to win $20,000 and, after 5 wins, a new car.",https://m.media-amazon.com/images/M/MV5BZDgzZDFlZTQtZGUxYS00YjcxLTgzYjctOGY1Y2MxYzg5MjNmXkEyXkFqcGdeQXVyNTU2NDQ3NjU@.jpg
118,The Adventures of Paddington,Animated version of the Paddington bear stories.,https://m.media-amazon.com/images/M/MV5BMjRkMjQxNWItZjIxZC00NmI1LWIwNTQtM2Q3ZDBjZDMwZmU2XkEyXkFqcGdeQXVyMTA1NTQ5Nzcz.jpg
119,Johnny Bravo,The misadventures of a dumb blond egomaniac who is deluded about his own manliness.,https://m.media-amazon.com/images/M/MV5BODI4NzdkMDQtNWRiMC00NjYxLWFhNmEtYjNkMzlmYjk2MjI3XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg
125,Taylor Swift: Bad Blood,"After Catastrophe is betrayed, she teams up with female crime-fighters to take back what is hers and get her revenge from Arsyn.",https://m.media-amazon.com/images/M/MV5BYmEwYmEzNzMtNzZhYS00MDU0LWE4MTQtOTlkNDEwZmY4NDU4XkEyXkFqcGdeQXVyNTQ5MTQ2MTI@.jpg
126,Sonic Boom,"23 years after the original Sonic the Hedgehog video game, fast, handsome, and arrogant hero Sonic continues to fight his arch nemesis, Dr. Eggman. Along with Tails, Knuckles, Amy, and a new recruit named Sticks.",https://m.media-amazon.com/images/M/MV5BYjNkOWVhZmItMmE4Yi00MGNkLWI2YzQtOGRiNWFjNTEyMDFlXkEyXkFqcGdeQXVyOTcyNTkzOTA@.jpg
130,Cruel Summer,"In a small Texas town, popular teen Kate, is abducted. Seemingly unrelated, a girl named Jeanette goes from being a sweet, awkward outsider to the most popular girl in town, but by 1995 she has become the most-despised person in America.",https://m.media-amazon.com/images/M/MV5BYzljYjVkNmItYzM2Zi00Nzk1LThhYzQtOGU2Y2Q5MmIwNWUwXkEyXkFqcGdeQXVyMTE0NzY5OTk5.jpg
131,It's Grinch Night,"A strange wind blows into Whoville, making all the inhabitants stay indoors. They know the wind means the Grinch will be in a foul mood and out to do harm. However, young Eukariah decides to confront the Grinch.",https://m.media-amazon.com/images/M/MV5BYzc0NzJmNDgtN2NlOC00MzY2LThkMTMtMjlmZGY5YjU1ZDhmXkEyXkFqcGdeQXVyNDMzOTI3ODc@.jpg
132,Titanic: Deleted Scenes,Deleted scenes cut from James Cameron's blockbuster Titanic (1997).,https://m.media-amazon.com/images/M/MV5BMTUwNjNiODMtOThjYi00YmQ1LTk3NzItOGM1YTBkZTdkMmY5XkEyXkFqcGdeQXVyMTEwNDU1MzEy.jpg
133,Scared Shrekless,Shrek gets in the Halloween spirit by challenging his fairytale friends to come up with scary stories for a contest. But the gang learn that they'll have to spend the night in Lord Farquaad's haunted castle before the winner is named.,https://m.media-amazon.com/images/M/MV5BNjk5YWQwOGItNDE4NC00MDhjLWFhNmMtMDEzOGM4NDE2ZjRmXkEyXkFqcGdeQXVyNDgyODgxNjE@.jpg
138,Possibly in Michigan,Two Women are chased through a shopping mall by a stalker named Arthur.,https://m.media-amazon.com/images/M/MV5BY2JmOGExMGEtZTYxMS00MGQ1LTg0MzQtMWIyZDA2Yjk5ZGE1XkEyXkFqcGdeQXVyMTAxODYyODI@.jpg
143,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams which annoys his mother.,https://m.media-amazon.com/images/M/MV5BOWJmMWNkMjUtMmRmNS00MmM2LWE5MDctOTRjNjdiMTBmYTE5XkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg
145,Inside Look: The People v. O.J. Simpson - American Crime Story,Inside the series of the same name.,https://m.media-amazon.com/images/M/MV5BYTgyZmYzM2YtZDQ3YS00ODJhLWIyYzEtN2QzYjA5YTZjZGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
146,Mickey Mouse,Mickey Mouse takes on new adventures finding himself in silly situations in different settings.,https://m.media-amazon.com/images/M/MV5BODRlNTk4ZDktNzg4NC00MWRmLWE0ODctOWRkNTE1MGEyNTk5XkEyXkFqcGdeQXVyMzM4NjcxOTc@.jpg
147,Slow Bob in the Lower Dimensions,"Nightmarish pilot about Robert Potemkin, a man with deformed back, who lives in the attic of his family's house. One night, his siamese sisters plan a prank on him, but sentient lizards send him to a parallel world to save photo-people.",https://m.media-amazon.com/images/M/MV5BZWRhMGU0MTgtYTNiMy00OWI0LWI3NjUtM2Y1YzRiYmZjNDgxXkEyXkFqcGdeQXVyMTAxODYyODI@.jpg
148,Bulgari: Unexpected Wonders,The advertising is meant to be an invitation to the appreciation of simple things as even the ordinary can turn out to be extraordinary.,https://m.media-amazon.com/images/M/MV5BZDdlOTJjNDMtYzI0Ni00ZGY0LWJlNTQtYzEyMzMzYTllZWMyXkEyXkFqcGdeQXVyNjY1OTY4MTk@.jpg
150,Summer Camp Island,"Two best friends go to a magic sleep-away camp, where nothing is what it seems.",https://m.media-amazon.com/images/M/MV5BM2ZiYzQ5YjItZDQ3OC00Zjc4LWE2ZDgtYzFhYTA3MTY3MGVkXkEyXkFqcGdeQXVyODQzMjA3OTQ@.jpg
